row_id,input_url,content_type,text_raw,text_norm,sentiment_label,sentiment_confidence,watch_intent_label,watch_intent_confidence,confusion_flag,theme_id,theme_label,theme_human_label,theme_description,theme_confidence,is_canonical,canonical_id,label_source,primary_username,any_owner,rule_1_owner,rule_3_cross_video_long_dup,rule_4_creator_commenter,theme_human_label_retheme,theme_id_retheme,theme_cohesion_retheme
r303,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,????????,????????,neu,0.3793,low,0.3544,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9333,0,c14,llm,njabulomanyisa,False,False,False,False,Confusion Reactions,33,0.7770
r304,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,welcome,welcome,pos,0.3647,low,0.342,0.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.9047,1,c160,llm,mamta_hot6368,False,False,False,False,Other,-1,0.0000
r305,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,Need? Kneed? ??????,need? kneed? ??????,neu,0.3674,low,0.3384,1.0,t7,kneed_knee_need,Wordplay on 'Knee',"Comments playing on the words 'need' and 'knee', often with humorous intent.",0.9364,1,c161,llm,guerby_wolf,False,False,False,False,Kneed vs Need Wordplay,54,0.6689
r306,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r307,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r308,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,lol,lol,neu,0.3471,low,0.3443,0.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.8771,1,c162,llm,heyitsmiaa9,False,False,False,False,Other,46,0.6940
r309,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,Taking notes,taking notes,neu,0.3721,low,0.349,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8638,0,c119,llm,heyikede,False,False,False,False,Other,45,0.6571
r310,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r311,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,??,??,neu,0.3826,low,0.3469,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9594,0,c12,llm,anchelo.s5,False,False,False,False,Other,-1,0.0000
r312,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,That's how easy those beaches are,that's how easy those beaches are,neu,0.3566,low,0.3432,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8141,0,c129,llm,manose.8,False,False,False,False,Other,5,0.6895
r313,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,So wait what's it called?,so wait what's it called?,neu,0.4016,high,0.3492,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.8948,0,c127,llm,casssuhdee,False,False,False,False,Requesting Explanation or Context,44,0.7823
r314,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r315,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,Yo ??,yo ??,neu,0.3786,low,0.3387,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9068,0,c126,llm,iheart_esther,False,False,False,False,Other,-1,0.0000
r316,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r317,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,Chopped,chopped,neu,0.3524,low,0.3603,0.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.893,0,c134,llm,rabea_ally,False,False,False,False,Other,45,0.6571
r318,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r319,https://www.instagram.com/reel/DW_x3ZrO2Wz/,reply,@brockeii ????,????,neu,0.3856,med,0.3562,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9464,0,c8,model,kanav6019,False,False,False,False,Confusion Reactions,33,0.7770
r320,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r321,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,??,??,neu,0.3826,low,0.3469,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9594,0,c12,llm,anchelo.s5,False,False,False,False,Other,-1,0.0000
r322,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r323,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,????,????,neu,0.3856,med,0.3562,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9464,0,c8,model,_vitality_vaultt,False,False,False,False,Confusion Reactions,33,0.7770
r324,https://www.instagram.com/reel/DW_x3ZrO2Wz/,comment,Go watch,go watch,pos,0.3661,high,0.3557,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.829,0,c131,llm,_vitality_vaultt,False,False,False,False,Where to Watch Requests,8,0.7067
r326,https://www.instagram.com/reel/DW9SgHhuO6i/,comment,Fun fact. If you don’t speed you won’t be pulled over and agitated.,fun fact. if you don’t speed you won’t be pulled over and agitated.,neu,0.3451,low,0.3821,0.0,t9,over_was_just,Speeding and Traffic Stops,"Discussions related to speeding, traffic tickets, and being pulled over.",0.9011,1,c163,llm,cabanaboy70,False,False,False,False,Traffic Stop Rights Debate,28,0.6007
r327,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,"@cabanaboy70 it’s not real, relax inspector gadget","it’s not real, relax inspector gadget",neu,0.3594,low,0.3361,0.0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.8854,1,c164,llm,2door_k24,False,False,False,False,AI-Generated Content Identification,2,0.6491
r328,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@2door_k24 Oddly enough I am aware of that.,oddly enough i am aware of that.,pos,0.3756,low,0.3658,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8423,1,c165,llm,cabanaboy70,False,False,False,False,Acknowledging Mistakes or Errors,12,0.6915
r329,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@cabanaboy70 fun fact multiple states still have quota systems for speeding tickets so police will lie to pull people over to reach quotas,fun fact multiple states still have quota systems for speeding tickets so police will lie to pull people over to reach quotas,neu,0.355,low,0.3497,0.0,t9,over_was_just,Speeding and Traffic Stops,"Discussions related to speeding, traffic tickets, and being pulled over.",0.8578,1,c166,llm,hu4l33,False,False,False,False,Traffic Stop Rights Debate,28,0.6007
r330,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@cabanaboy70 what do you mean? 70 in a 55 isn’t speeding. That’s going speed limit.,what do you mean? 70 in a 55 isn’t speeding. that’s going speed limit.,neu,0.3685,low,0.3501,0.0,t9,over_was_just,Speeding and Traffic Stops,"Discussions related to speeding, traffic tickets, and being pulled over.",0.8611,1,c167,llm,michal_prymak,False,False,False,False,Other,-1,0.0000
r331,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@cabanaboy70 I’ve been pulled over for a tail light that was out. However I was not ticketed. Just sayin,i’ve been pulled over for a tail light that was out. however i was not ticketed. just sayin,neu,0.3537,low,0.3596,0.0,t9,over_was_just,Speeding and Traffic Stops,"Discussions related to speeding, traffic tickets, and being pulled over.",0.8957,1,c168,llm,willee_stroker,False,False,False,False,Traffic Stop Rights Debate,28,0.6007
r332,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@cabanaboy70 your opinion isn’t going to change the script.,your opinion isn’t going to change the script.,neu,0.3553,low,0.3649,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8577,1,c169,llm,2door_k24,False,False,False,False,Other,-1,0.0000
r333,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@cabanaboy70 get that boot out your mouth cuck,get that boot out your mouth cuck,neg,0.3539,low,0.3761,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8806,1,c170,llm,deshonragan,False,False,False,False,Hostile Dismissive Reactions,19,0.6268
r334,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@cabanaboy70 fun fact everybody with a license knows that,fun fact everybody with a license knows that,neu,0.367,low,0.3433,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8962,1,c171,llm,holden_tuck,False,False,False,False,Traffic Stop Rights Debate,28,0.6007
r335,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@cabanaboy70 been pulled over before while going the speed limit btw,been pulled over before while going the speed limit btw,neu,0.3562,low,0.3524,0.0,t9,over_was_just,Speeding and Traffic Stops,"Discussions related to speeding, traffic tickets, and being pulled over.",0.8973,1,c172,llm,hunter_drew8,False,False,False,False,Traffic Stop Rights Debate,28,0.6007
r336,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@cabanaboy70 Never heard of a speed trap?,never heard of a speed trap?,neu,0.3663,low,0.3474,0.0,t9,over_was_just,Speeding and Traffic Stops,"Discussions related to speeding, traffic tickets, and being pulled over.",0.8832,1,c173,llm,tylerhoward314,False,False,False,False,Traffic Stop Rights Debate,28,0.6007
r337,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@cabanaboy70 fun fact if you get out the left lane you won’t be actively cause traffic,fun fact if you get out the left lane you won’t be actively cause traffic,neu,0.3505,low,0.3685,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.855,1,c174,llm,kenanu_anak,False,False,False,False,Traffic Stop Rights Debate,28,0.6007
r338,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@tylerhoward314 I commute 950 km a week. I go by them all the time.,i commute 950 km a week. i go by them all the time.,neu,0.3529,low,0.34,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8189,1,c175,llm,cabanaboy70,False,False,False,False,Other,-1,0.0000
r339,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@kenanu_anak I rarely travel in the left lane. Only to pass.,i rarely travel in the left lane. only to pass.,neu,0.3508,low,0.3624,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.829,1,c176,llm,cabanaboy70,False,False,False,False,Traffic Stop Rights Debate,28,0.6007
r340,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@cabanaboy70 fun fact that’s cause you’re white,fun fact that’s cause you’re white,neu,0.3476,low,0.3422,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8596,1,c177,llm,jojijoker,False,False,False,False,Other,-1,0.0000
r341,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@cabanaboy70 aren’t you clever,aren’t you clever,neu,0.3588,low,0.3531,0.0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.8934,1,c178,llm,c_j_mctwam,False,False,False,False,Clever Move Praise,31,0.6529
r342,https://www.instagram.com/reel/DW9SgHhuO6i/,comment,??????,??????,neu,0.3815,low,0.3477,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9583,0,c11,llm,ankita_._available,False,False,False,False,Confusion Reactions,33,0.7770
r343,https://www.instagram.com/reel/DW9SgHhuO6i/,comment,"He has 8 more strikes, i say using one right here is allowed","he has 8 more strikes, i say using one right here is allowed",neu,0.3545,low,0.3426,0.0,t5,strikes_say_one,Conflict and Consequences,"Comments discussing conflict, using up 'strikes', and potential negative outcomes.",0.9443,1,c179,llm,kaiden_kelly_,False,False,False,False,Other,-1,0.0000
r344,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,"He wasn’t speeding a little bit tho lol, she was mean about it but not wrong.","he wasn’t speeding a little bit tho lol, she was mean about it but not wrong.",neu,0.3499,low,0.3779,0.0,t9,over_was_just,Speeding and Traffic Stops,"Discussions related to speeding, traffic tickets, and being pulled over.",0.8995,1,c180,llm,abs.___.8,False,False,False,False,Other,-1,0.0000
r345,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,For something he's at fault for?,for something he's at fault for?,neu,0.3621,low,0.3518,0.0,t9,over_was_just,Speeding and Traffic Stops,"Discussions related to speeding, traffic tickets, and being pulled over.",0.8393,1,c181,llm,lemongrassarch,False,False,False,False,Other,22,0.6081
r346,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@lemongrassarch we serious? He was being nice and shes pushing it so i said he should use up one of his strikes bc shes literally pushing him to his limit. I didnt say he wasnt speeding,we serious? he was being nice and shes pushing it so i said he should use up one of his strikes bc shes literally pushing him to his limit. i didnt say he wasnt speeding,neu,0.3452,low,0.3695,0.0,t5,strikes_say_one,Conflict and Consequences,"Comments discussing conflict, using up 'strikes', and potential negative outcomes.",0.9221,1,c182,llm,kaiden_kelly_,False,False,False,False,Traffic Stop Rights Debate,28,0.6007
r347,https://www.instagram.com/reel/DW9SgHhuO6i/,comment,How many strikes would it have cost to shoot her 47 times,how many strikes would it have cost to shoot her 47 times,neg,0.3478,low,0.3433,0.0,t5,strikes_say_one,Conflict and Consequences,"Comments discussing conflict, using up 'strikes', and potential negative outcomes.",0.9112,1,c183,llm,cdeschamps99,False,False,False,False,Other,-1,0.0000
r348,https://www.instagram.com/reel/DW9SgHhuO6i/,comment,What’s the movie/show. Don’t think it’s the one they mentioned,what’s the movie/show. don’t think it’s the one they mentioned,neu,0.3744,high,0.3737,0.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9125,1,c184,llm,nickk_rm00,False,False,False,False,Content Name Requests,10,0.8378
r349,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@nickk_rm00 not Pilot Season? ??,not pilot season? ??,neu,0.3617,low,0.3463,0.0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.8683,1,c185,llm,jacob_stuni,False,False,False,False,AI-Generated Content Identification,2,0.6491
r350,https://www.instagram.com/reel/DW9SgHhuO6i/,comment,"""You assume"" well yeah im not a f'ing mind reader","""you assume"" well yeah im not a f'ing mind reader",neu,0.3659,low,0.356,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.882,1,c186,llm,wildadragon,False,False,False,False,Other,-1,0.0000
r351,https://www.instagram.com/reel/DW9SgHhuO6i/,comment,Fun fact: everyone goes to the bathroom after watching my movie.??,fun fact: everyone goes to the bathroom after watching my movie.??,neu,0.3383,low,0.3467,0.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.8594,1,c187,llm,elk.9047837,False,False,False,False,Other,-1,0.0000
r352,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@elk.9047837 that’s wild that you give them food poisoning,.9047837 that’s wild that you give them food poisoning,neu,0.3433,low,0.3477,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8242,1,c188,llm,lilhweezy,False,False,False,False,Other,49,0.5639
r353,https://www.instagram.com/reel/DW9SgHhuO6i/,reply,@elk.9047837 shut up,.9047837 shut up,neg,0.3465,low,0.3782,0.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.9099,1,c189,llm,djl.420,False,False,False,False,Other,49,0.5639
r354,https://www.instagram.com/reel/DW9SgHhuO6i/,comment,Ai slop,ai slop,neg,0.3654,low,0.3415,0.0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.9119,1,c190,llm,anchurro_,False,False,False,False,AI-Generated Content Identification,2,0.6491
r355,https://www.instagram.com/reel/DW9SgHhuO6i/,comment,"God it’s all ai now, I miss good shitposts","god it’s all ai now, i miss good shitposts",neg,0.344,low,0.3488,0.0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.8974,1,c191,llm,bigmoneyacreamo,False,False,False,False,AI-Generated Content Identification,2,0.6491
r356,https://www.instagram.com/reel/DW9SgHhuO6i/,comment,"Officer, its not my duty to tell you why YOU pulled me over, its yours. So if you would be so kind as to give me the reason, we can go about everything and I can be on my way as quickly as possible.","officer, its not my duty to tell you why you pulled me over, its yours. so if you would be so kind as to give me the reason, we can go about everything and i can be on my way as quickly as possible.",neu,0.3552,low,0.3512,0.0,t9,over_was_just,Speeding and Traffic Stops,"Discussions related to speeding, traffic tickets, and being pulled over.",0.8832,1,c192,llm,f9graphx,False,False,False,False,Traffic Stop Rights Debate,28,0.6007
r357,https://www.instagram.com/reel/DW9SgHhuO6i/,comment,Great photo! ??,great photo! ??,pos,0.368,low,0.353,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8768,1,c193,llm,paultaylor0391123,False,False,False,False,Generic Positive Reactions,25,0.7244
